word, tf, idf
hand are, 2, 2
are empowering, 1, 1
empowering native, 1, 1
native artists, 1, 1
artists and, 1, 1
and designers, 1, 1
designers so, 1, 1
are actually, 2, 2
an equitable, 1, 1
equitable manner, 1, 1
manner ”, 1, 1
” says, 1, 1
says brown, 1, 1
brown grinberg, 1, 1
grinberg 2012, 1, 1
2012 collaborations, 1, 1
collaborations allows, 1, 1
allows native, 1, 1
with non-natives, 1, 1
non-natives in, 1, 1
achieve a, 1, 1
culture while, 1, 1
while at, 2, 2
time incorporating, 1, 1
incorporating their, 1, 1
in products, 1, 1
products as, 3, 2
get rid, 2, 2
rid of, 2, 2
modern stereotypical, 1, 1
stereotypical perceptions, 1, 1
perceptions created, 1, 1
from media, 1, 1
a line, 1, 1
line should, 1, 1
be drawn, 2, 2
drawn between, 1, 1
point where, 1, 1
where there, 1, 1
a true, 1, 1
culture the, 1, 1
history beliefs, 1, 1
behaviors ever, 1, 1
since colonization, 1, 1
colonization of, 1, 1
europeans native, 1, 1
been oppressed, 1, 1
oppressed and, 1, 1
treated inferiorly, 1, 1
inferiorly since, 1, 1
cinema many, 1, 1
many stereotypes, 1, 1
stereotypes have, 1, 1
been exposed, 1, 1
exposed to, 3, 2
public making, 1, 1
it difficult, 1, 1
difficult for, 3, 2
for native, 1, 1
be appreciated, 2, 1
take advantage, 1, 1
advantage of, 2, 2
their symbols, 1, 1
symbols and, 1, 1
and traditions, 1, 1
traditions without, 1, 1
without respect, 1, 1
history by, 1, 1
by incorporating, 1, 1
incorporating native, 1, 1
americans in, 2, 2
movies based, 1, 1
appropriate and, 1, 1
would allow, 1, 1
allow them, 1, 1
show how, 3, 3
to non-natives, 1, 1
non-natives pretending, 1, 1
be them, 1, 1
them when, 1, 1
to fashion, 1, 1
fashion many, 1, 1
many productions, 1, 1
productions have, 1, 1
come under, 1, 1
fire such, 1, 1
as victoria’s, 1, 1
secret and, 1, 1
and urban, 1, 1
outfitters for, 1, 1
for either, 1, 1
either promoting, 1, 1
promoting native, 1, 1
women as, 1, 1
as highly, 1, 1
sexualized or, 1, 1
or gaining, 1, 1
gaining profit, 1, 1
profit by, 1, 1
by fabricating, 1, 1
fabricating the, 1, 1
the authenticity, 1, 1
authenticity of, 1, 1
of apparel, 1, 1
apparel and, 1, 1
such products, 1, 1
products in, 2, 2
be justified, 1, 1
justified collaboration, 1, 1
is vital, 1, 1
vital between, 1, 1
between native, 1, 1
americans and, 1, 1
and non-natives, 1, 1
non-natives as, 1, 1
as long, 1, 1
a learning, 1, 1
learning aspect, 1, 1
aspect while, 1, 1
while making, 1, 1
making products, 1, 1
and respect, 2, 2
respect towards, 1, 1
public then, 1, 1
then there, 1, 1
be no, 1, 1
no controversy, 1, 1
controversy or, 1, 1
or lines, 1, 1
lines drawn, 1, 1
drawn native, 1, 1
long history, 1, 1
of oppression, 1, 1
oppression betrayal, 1, 1
betrayal and, 1, 1
and suffering, 1, 1
suffering yet, 1, 1
yet they, 1, 1
they still, 1, 1
still believe, 1, 1
culture after, 1, 1
after hundreds, 1, 1
of years, 4, 4
of pain, 1, 1
pain therefore, 1, 1
appreciated and, 1, 1
and respected, 1, 1
respected especially, 1, 1
especially since, 1, 1
since we, 1, 1
are technically, 1, 1
technically on, 1, 1
their territory, 1, 1
drinks, 5, 1
beverage, 8, 1
divided, 3, 2
branches, 1, 1
talking, 1, 1
fruit, 64, 6
juices, 5, 1
artificial, 3, 2
vadilal, 1, 1
jumpin, 1, 1
kissan, 1, 1
real, 1, 1
onjus, 1, 1
kool, 1, 1
kokum, 1, 1
frooti, 1, 1
appy, 1, 1
joly, 1, 1
jely, 1, 1
yo, 1, 1
fruity, 1, 1
noga, 1, 1
midland, 1, 1
goldcoin, 1, 1
druk, 1, 1
tropicana, 1, 1
demand, 5, 3
compels, 1, 1
demands, 5, 5
parle, 1, 1
agro, 1, 1
mango, 1, 1
‘frooti’, 1, 1
earning, 1, 1
competitors, 3, 3
positioned, 1, 1
entrance, 1, 1
saturated, 1, 1
variants, 1, 1
parle, 1, 1
reposition, 1, 1
frooti, 1, 1
declining, 1, 1
cycle, 2, 2
beverages, 5, 1
bread, 1, 1
frozen, 2, 1
saffron, 1, 1
snacks, 16, 2
spices, 1, 1
seasonings, 1, 1
category, 5, 3
beverages, 1, 1
segment, 4, 2
chilled, 1, 1
shelf-life, 1, 1
distributed, 2, 2
imported, 4, 2
retailers, 2, 2
catering, 1, 1
manufacturers, 2, 2
cooking, 4, 3
cooling, 1, 1
freezing, 2, 2
storage, 7, 2
manufacture, 1, 1
export, 5, 3
revenues, 1, 1
hydrate, 1, 1
nutrients, 3, 3
few, 1, 1
relax, 1, 1
energize, 1, 1
maybe, 2, 2
calories, 2, 1
perform, 7, 4
managing, 1, 1
weight-maintenance, 1, 1
sweetened, 1, 1
coffee, 2, 1
soft, 3, 2
judgment, 3, 3
portion, 2, 2
consumed, 4, 3
fortunately, 1, 1
low-calorie, 2, 2
thirst-quenching, 1, 1
waters, 1, 1
teas, 1, 1
largest, 10, 3
148, 1, 1
48, 3, 3
accounted, 2, 2
tapped, 1, 1
infrastructure, 1, 1
unorganized, 1, 1
chiefly, 1, 1
constituted, 2, 2
vendors, 2, 1
consumers, 1, 1
buy, 11, 3
unhygienic, 1, 1
drivers, 1, 1
consciousness, 1, 1
disposable, 1, 1
incomes, 2, 2
sophisticated, 1, 1
cocktail, 1, 1
of drinks, 1, 1
drinks in, 1, 1
the beverage, 1, 1
beverage industry, 4, 1
industry they, 1, 1
are divided, 1, 1
divided into, 3, 2
into various, 1, 1
various branches, 1, 1
branches talking, 1, 1
talking about, 1, 1
the fruit, 7, 3
fruit juice, 5, 1
juice industry, 2, 1
industry they, 1, 1
include natural, 1, 1
natural juices, 1, 1
juices and, 1, 1
and artificial, 1, 1
artificial juices, 1, 1
juices or, 1, 1
the man, 5, 3
man made, 1, 1
made ones, 1, 1
ones people, 2, 2
people have, 1, 1
of tastes, 1, 1
tastes and, 1, 1
they vary, 1, 1
from person, 1, 1
person the, 1, 1
the fruit, 3, 3
industry has, 2, 1
of companies, 3, 1
companies they, 1, 1
they include, 1, 1
include vadilal, 1, 1
vadilal jumpin, 1, 1
jumpin kissan, 1, 1
kissan real, 1, 1
real onjus, 1, 1
onjus kool, 1, 1
kool kokum, 1, 1
kokum frooti, 1, 1
frooti appy, 1, 1
appy joly, 1, 1
joly jely, 1, 1
jely yo, 1, 1
yo fruity, 1, 1
fruity noga, 1, 1
noga midland, 1, 1
midland goldcoin, 1, 1
goldcoin druk, 1, 1
druk tropicana, 1, 1
tropicana etc, 1, 1
etc as, 1, 1
the market, 6, 3
market is, 1, 1
is growing, 2, 2
growing and, 1, 1
so is, 1, 1
the demand, 1, 1
demand from, 1, 1
public therefore, 1, 1
it compels, 1, 1
compels the, 1, 1
the companies, 1, 1
companies to, 2, 2
bring out, 1, 1
out new, 1, 1
new and, 3, 2
new products, 1, 1
products from, 2, 2
from time, 2, 2
time in, 3, 3
cater to, 1, 1
the demands, 2, 2
demands and, 1, 1
and requirements, 1, 1
requirements of, 1, 1
public parle, 1, 1
parle agro, 1, 1
agro which, 1, 1
which introduced, 1, 1
of mango, 1, 1
mango fruit, 1, 1
juice named, 1, 1
named it, 1, 1
as ‘frooti’, 1, 1
‘frooti’ in, 1, 1
beginning it, 1, 1
huge success, 1, 1
success with, 1, 1
company earning, 1, 1
earning profits, 1, 1
that point, 1, 1
time the, 3, 3
company did, 1, 1
even have, 1, 1
have much, 1, 1
the competitors, 1, 1
competitors it, 1, 1
it positioned, 1, 1
positioned itself, 1, 1
itself as, 1, 1
a drink, 2, 1
drink for, 2, 1
kids but, 1, 1
but later, 1, 1
later on, 2, 2
market saw, 1, 1
the entrance, 1, 1
entrance of, 1, 1
new players, 1, 1
market got, 1, 1
got saturated, 1, 1
saturated with, 1, 1
companies providing, 1, 1
providing fruit, 1, 1
fruit juices, 1, 1
juices with, 1, 1
of variants, 1, 1
variants this, 1, 1
this made, 1, 1
made parle, 1, 1
parle to, 1, 1
to reposition, 1, 1
reposition itself, 1, 1
itself and, 1, 1
public it, 1, 1
it had, 1, 1
change itself, 1, 1
itself from, 1, 1
from drinks, 1, 1
drinks for, 1, 1
kids to, 1, 1
for adults, 1, 1
adults for, 1, 1
for that, 1, 1
it came, 2, 2
marketing campaigns, 1, 1
campaigns and, 1, 1
other strategies, 1, 1
strategies in, 2, 2
sustain itself, 1, 1
itself in, 1, 1
and protect, 2, 2
protect frooti, 1, 1
frooti from, 1, 1
from getting, 1, 1
getting into, 1, 1
the declining, 1, 1
declining stage, 1, 1
stage of, 7, 3
of product, 1, 1
product life, 1, 1
life cycle, 1, 1
cycle a, 1, 1
a tremendous, 1, 1
tremendous number, 1, 1
food items, 1, 1
like beverages, 1, 1
beverages alcohol, 1, 1
alcohol bread, 1, 1
bread &, 1, 1
& biscuits, 1, 1
biscuits frozen, 1, 1
frozen food, 1, 1
food saffron, 1, 1
saffron snacks, 1, 1
snacks spices, 1, 1
spices &, 1, 1
& seasonings, 1, 1
seasonings etc, 1, 1
etc all, 1, 1
are included, 1, 1
included under, 1, 1
the category, 2, 2
category of, 1, 1
of food, 1, 1
food &, 2, 1
& beverages, 1, 1
beverages the, 1, 1
the food, 3, 2
and beverage, 4, 1
industry consists, 1, 1
high level, 1, 1
of market, 1, 1
market segment, 1, 1
segment huge, 1, 1
huge variety, 1, 1
variety of, 16, 9
of products, 3, 2
products huge, 1, 1
huge number, 1, 1
companies and, 2, 2
other characteristics, 1, 1
characteristics the, 2, 2
industry represents, 1, 1
diverse set, 1, 1
products and, 1, 1
and processes, 1, 1
processes fresh, 1, 1
fresh frozen, 1, 1
frozen chilled, 1, 1
chilled and, 1, 1
and long, 1, 1
long shelf-life, 1, 1
shelf-life food, 1, 1
beverage products, 1, 1
products are, 2, 2
are manufactured, 1, 1
manufactured distributed, 1, 1
distributed imported, 1, 1
imported and, 1, 1
and marketed, 1, 1
marketed to, 1, 1
to consumers, 1, 1
consumers retailers, 1, 1
retailers catering, 1, 1
catering services, 1, 1
other manufacturers, 1, 1
manufacturers food, 1, 1
food and, 1, 1
beverage manufacturing, 1, 1
manufacturing facilities, 1, 1
facilities use, 1, 1
use large, 1, 1
of energy, 2, 2
energy for, 1, 1
for cooking, 1, 1
cooking cooling, 1, 1
cooling freezing, 1, 1
freezing and, 1, 1
and cold, 1, 1
cold storage, 1, 1
storage and, 3, 2
and transport, 1, 1
transport the, 1, 1
the manufacture, 1, 1
manufacture &, 1, 1
& export, 1, 1
export of, 3, 2
food &, 1, 1
& beverage, 2, 1
beverage has, 1, 1
been constantly, 2, 1
constantly increasing, 1, 1
increasing since, 1, 1
since past, 1, 1
past few, 1, 1
few years, 1, 1
years food, 1, 1
big factor, 1, 1
factor and, 2, 2
constantly adding, 1, 1
adding to, 1, 1
the revenues, 1, 1
revenues of, 1, 1
the countries, 2, 2
countries while, 1, 1
while all, 1, 1
all beverages, 1, 1
beverages hydrate, 1, 1
hydrate few, 1, 1
few of, 1, 1
them also, 1, 1
also provide, 1, 1
provide various, 1, 1
various important, 1, 1
important nutrients, 1, 1
nutrients that, 1, 1
that our, 3, 2
our body, 4, 2
body needs, 1, 1
needs few, 1, 1
few of, 1, 1
them relax, 1, 1
relax us, 1, 1
us few, 1, 1
few energize, 1, 1
energize us, 1, 1
us and, 1, 1
and few, 1, 1
few just, 1, 1
just satisfy, 1, 1
satisfy our, 2, 2
our natural, 1, 1
natural taste, 1, 1
taste for, 1, 1
for sweetness, 1, 1
sweetness maybe, 1, 1
maybe with, 1, 1
with or, 1, 1
or without, 1, 1
without calories, 1, 1
calories some, 1, 1
some help, 1, 1
help us, 4, 3
to perform, 3, 2
perform our, 1, 1
our best, 1, 1
best on, 1, 1
hand some, 1, 1
some can, 1, 1
us in, 1, 1
in managing, 1, 1
managing our, 1, 1
our health, 1, 1
health any, 1, 1
any beverage, 1, 1
beverage can, 1, 1
be part, 2, 2
a weight-maintenance, 1, 1
weight-maintenance diet, 1, 1
diet for, 1, 1
for many, 1, 1
who enjoy, 1, 1
enjoy sweetened, 1, 1
sweetened coffee, 1, 1
coffee drinks, 1, 1
drinks soft, 1, 1
soft drinks, 2, 1
drinks and, 1, 1
other beverages, 1, 1
beverages with, 1, 1
with calories, 1, 1
calories this, 1, 1
this requires, 1, 1
requires using, 1, 1
using good, 1, 1
good judgment, 1, 1
judgment when, 1, 1
to how, 2, 2
much portion, 1, 1
portion size, 1, 1
how often, 1, 1
often these, 1, 1
these beverages, 1, 1
beverages are, 1, 1
are consumed, 3, 2
consumed fortunately, 1, 1
fortunately for, 1, 1
who watch, 1, 1
watch their, 1, 1
weight there, 1, 1
wide variety, 3, 2
of low-calorie, 1, 1
low-calorie thirst-quenching, 1, 1
thirst-quenching beverages, 1, 1
beverages including, 1, 1
including waters, 1, 1
waters teas, 1, 1
teas coffee, 1, 1
coffee and, 1, 1
and diet, 1, 1
diet soft, 1, 1
drinks india, 1, 1
india being, 1, 1
the second, 4, 2
second largest, 6, 3
largest market, 1, 1
market for, 4, 2
for fruits, 1, 1
vegetables in, 1, 1
world the, 3, 3
overall and, 1, 1
total production, 2, 2
of fruits, 11, 3
vegetables is, 1, 1
estimated to, 3, 2
be around, 1, 1
around 148, 1, 1
148 5, 1, 1
5 million, 4, 3
million tones, 5, 2
tones out, 1, 1
which around, 1, 1
around 48, 1, 1
48 5, 2, 2
tones is, 1, 1
is accounted, 1, 1
accounted by, 1, 1
by fruits, 1, 1
fruits only, 1, 1
only and, 1, 1
rest for, 1, 1
for vegetables, 1, 1
is around, 1, 1
around 100, 1, 1
100 million, 1, 1
tones however, 1, 1
juice market, 2, 1
market has, 1, 1
been fully, 1, 1
fully tapped, 1, 1
tapped because, 1, 1
poor infrastructure, 1, 1
infrastructure poor, 1, 1
poor storage, 1, 1
storage facilities, 1, 1
and highly, 1, 1
highly unorganized, 1, 1
unorganized market, 1, 1
market chiefly, 1, 1
chiefly constituted, 1, 1
constituted by, 1, 1
by road, 1, 1
road side, 2, 1
side vendors, 2, 1
vendors consumers, 1, 1
consumers still, 1, 1
still prefer, 1, 1
prefer to, 2, 2
to buy, 8, 3
buy juices, 1, 1
juices from, 1, 1
from road, 1, 1
vendors even, 1, 1
even if, 3, 3
the juices, 1, 1
juices are, 1, 1
are unhygienic, 1, 1
unhygienic the, 1, 1
major growth, 1, 1
growth drivers, 1, 1
drivers in, 1, 1
in fruit, 3, 3
market are, 1, 1
are increase, 1, 1
increase in, 2, 1
in health, 2, 2
health consciousness, 1, 1
consciousness among, 1, 1
among consumers, 1, 1
consumers increase, 1, 1
in disposable, 1, 1
disposable incomes, 1, 1
incomes and, 1, 1
more sophisticated, 1, 1
sophisticated cocktail, 1, 1
cocktail culture, 1, 1
maximize, 1, 1
minimum, 1, 1
adam, 1, 1
broadened, 1, 1
acquisition, 3, 2
empires, 1, 1
asia, 2, 2
extracted, 3, 2
labor, 4, 3
resourceful, 1, 1
gains, 1, 1
acquire, 1, 1
exploit, 1, 1
periphery, 1, 1
slave, 1, 1
industrial, 2, 2
materials, 6, 3
competing, 2, 2
great, 2, 2
acquired, 2, 2
markets, 3, 2
joneses, 1, 1
desired, 2, 2
tensions, 1, 1
alliances, 1, 1
russia, 1, 1
triple, 2, 1
entente, 1, 1
germany, 14, 4
austria-hungary, 1, 1
italy, 5, 3
central, 3, 3
powers, 1, 1
alliance, 1, 1
defense, 1, 1
polarized, 1, 1
1907, 1, 1
intensified, 2, 2
antagonism, 1, 1
dexterity, 1, 1
credible, 1, 1
severity, 1, 1
catastrophic, 1, 1
most nations, 1, 1
nations seek, 1, 1
seek to, 1, 1
to maximize, 1, 1
maximize wealth, 1, 1
wealth at, 1, 1
the minimum, 1, 1
minimum cost, 1, 1
cost possible, 1, 1
possible adam, 1, 1
adam smith, 1, 1
smith s, 1, 1
s book, 1, 1
book already, 1, 1
already broadened, 1, 1
broadened the, 1, 1
the minds, 1, 1
minds of, 1, 1
european policy, 1, 1
makers to, 1, 1
various ways, 1, 1
ways they, 1, 1
they may, 2, 2
may increase, 2, 2
wealth of, 1, 1
respective nations, 1, 1
nations by, 1, 1
by an, 1, 1
an acquisition, 1, 1
acquisition of, 3, 2
of foreign, 2, 2
foreign empires, 1, 1
empires most, 1, 1
most especially, 1, 1
africa and, 1, 1
and asia, 1, 1
asia where, 1, 1
where resources, 1, 1
resources could, 1, 1
be extracted, 1, 1
extracted with, 1, 1
less labor, 1, 1
labor and, 1, 1
and capital, 1, 1
capital sacrifices, 1, 1
sacrifices the, 1, 1
the need, 1, 1
establish and, 1, 1
make resourceful, 1, 1
resourceful gains, 1, 1
gains was, 1, 1
major drive, 1, 1
drive towards, 1, 1
decision of, 1, 1
western nations, 1, 1
nations to, 1, 1
to acquire, 1, 1
acquire colonies, 1, 1
and exploit, 1, 1
exploit the, 1, 1
the prosperity, 2, 2
prosperity in, 1, 1
in periphery, 1, 1
periphery states, 1, 1
states as, 1, 1
as slave, 1, 1
slave trade, 1, 1
trade was, 1, 1
completely abolished, 1, 1
abolished and, 1, 1
and industrial, 1, 1
industrial revolution, 1, 1
revolution already, 1, 1
already set, 1, 1
set in, 4, 4
for raw, 1, 1
raw materials, 1, 1
materials and, 1, 1
cheaper labor, 1, 1
labor became, 1, 1
became increasingly, 1, 1
increasingly important, 1, 1
important within, 1, 1
within competing, 1, 1
competing core, 1, 1
core european, 1, 1
european nations, 1, 1
nations and, 1, 1
very possible, 1, 1
possible cause, 1, 1
cause of, 3, 3
war could, 1, 1
been the, 3, 3
to eliminate, 1, 1
eliminate competitors, 1, 1
competitors great, 1, 1
great britain, 2, 2
britain and, 1, 1
france in, 1, 1
particular had, 1, 1
had acquired, 1, 1
acquired a, 1, 1
significant wealth, 1, 1
wealth by, 1, 1
by keeping, 1, 1
keeping foreign, 1, 1
foreign markets, 1, 1
markets and, 1, 1
colonies under, 1, 1
their control, 1, 1
control in, 1, 1
an attempt, 5, 4
keep up, 1, 1
the joneses, 1, 1
joneses other, 1, 1
nations desired, 1, 1
desired the, 1, 1
same and, 1, 1
this led, 2, 2
to tensions, 1, 1
tensions between, 1, 1
them alliances, 1, 1
alliances were, 1, 1
were formed, 2, 2
formed by, 1, 1
by britain, 1, 1
britain france, 1, 1
france and, 3, 3
and russia, 1, 1
russia in, 1, 1
was called, 1, 1
the triple, 1, 1
triple entente, 1, 1
entente on, 1, 1
hand on, 1, 1
hand however, 1, 1
however germany, 1, 1
germany and, 4, 2
and austria-hungary, 1, 1
austria-hungary and, 1, 1
and italy, 1, 1
italy the, 2, 2
the central, 2, 2
central powers, 1, 1
powers also, 1, 1
also had, 2, 2
had their, 1, 1
own triple, 1, 1
triple alliance, 1, 1
alliance mutual, 1, 1
mutual defense, 1, 1
defense the, 1, 1
very nature, 1, 1
the alliances, 1, 1
alliances among, 1, 1
european great, 1, 1
great powers, 1, 1
powers had, 1, 1
become very, 1, 1
very polarized, 1, 1
polarized by, 1, 1
by 1907, 1, 1
1907 and, 1, 1
so accommodation, 1, 1
accommodation was, 1, 1
was difficult, 1, 1
difficult with, 1, 1
with increased, 1, 1
increased and, 1, 1
and intensified, 1, 1
intensified antagonism, 1, 1
antagonism the, 1, 1
the dexterity, 1, 1
dexterity to, 1, 1
make credible, 1, 1
credible threats, 1, 1
threats was, 1, 1
was on, 1, 1
rise so, 1, 1
the severity, 1, 1
severity of, 1, 1
a war, 1, 1
war outbreak, 1, 1
outbreak would, 1, 1
be catastrophic, 1, 1
dogs, 3, 1
32, 1, 1
dogs, 32, 1
12, 5, 4
companion, 2, 2
protector, 1, 1
object, 2, 2
scorn, 1, 1
adoration, 1, 1
evolved, 2, 2
gray, 1, 1
wolf, 1, 1
breed, 3, 1
400, 1, 1
breeds, 3, 1
genetic, 2, 2
fulfill, 2, 2
belonged, 2, 1
guards, 1, 1
beasts, 1, 1
admired, 1, 1
ancient, 2, 2
egypt, 1, 1
pharaohs, 1, 1
sacred, 2, 2
gardens, 1, 1
cattle, 1, 1
domesticated, 1, 1
evolution, 2, 1
today, 4, 4
roled, 1, 1
disabled, 1, 1
nursing, 3, 3
hospitals, 1, 1
speedy, 1, 1
healthier, 3, 3
mentality, 1, 1
humans, 1, 1
bred, 3, 2
dog, 31, 1
veterinary, 1, 1
who’ve, 1, 1
exercising, 2, 2
walking, 2, 1
running, 2, 2
lastly, 4, 3
hearing, 1, 1
seeing, 3, 2
intruder, 1, 1
truly, 3, 3
harmony, 1, 1
they’re, 1, 1
loyal, 2, 2
they’d, 3, 1
sit, 4, 2
lay, 2, 2
roll, 2, 2
fetch, 1, 1
conditioning, 4, 2
classical, 3, 2
operant, 2, 1
conditionings, 1, 1
tip, 2, 2
offs, 1, 1
owners, 6, 2
attack, 5, 3
arises, 2, 2
commands, 1, 1
wont, 2, 2
favorite, 2, 2
pitbulls, 9, 1
branded, 1, 1
al, 1, 1
capone, 1, 1
pit, 10, 1
bulls, 2, 1
reigned, 1, 1
america’s, 2, 2
beloved, 1, 1
pets, 1, 1
owned, 2, 2
pitbull, 8, 1
petey, 1, 1
canine, 1, 1
sidekick, 1, 1
“little, 1, 1
rascals”, 1, 1
comedies, 1, 1
bull, 10, 1
rca, 2, 1
victor, 1, 1
buster, 1, 1
shoes, 2, 2
white, 2, 1
welcomed, 2, 1
offshoots, 1, 1
theodore, 1, 1
roosevelt, 1, 1
woodrow, 1, 1
wilson, 1, 1
hints, 1, 1
darker, 1, 1
roosevelt’s, 1, 1
terrier, 2, 1
biting, 1, 1
ambassador’s, 1, 1
pants, 1, 1
nipper, 1, 1
mix, 2, 1
immortalized, 1, 1
reportedly, 1, 1
nibbling, 1, 1
visitors’, 1, 1
joke, 1, 1
interbreed, 1, 1
barking, 1, 1
pitbulls, 3, 1
stray, 1, 1
baldwin, 1, 1
georgia, 1, 1
august, 1, 1
street, 1, 1
ran, 2, 2
intervene, 1, 1
brunt, 1, 1
stabbed, 1, 1
rescued, 1, 1
sgt, 1, 1
timothy, 1, 1
clay, 1, 1
daniel, 1, 1
seeley, 1, 1
vet, 1, 1
surgery, 2, 1
twice, 3, 2
miraculously, 1, 1
recovered, 1, 1
hero, 2, 1
adopted, 10, 7
pit, 2, 1
train, 4, 2
logically, 2, 2
trainer, 1, 1
socialization, 2, 1
puppy, 2, 1
exposing, 1, 1
socialized, 1, 1
phobias, 1, 1
triggers, 2, 2
aggression, 1, 1
stable, 3, 3
they’ll, 2, 1
trust, 5, 3
determines, 2, 1
mother-of-two, 1, 1
carolina, 2, 2
mauled, 2, 1
week, 2, 1
‘my, 1, 1
baby, 3, 1
’, 5, 3
suzanne, 1, 1
story, 2, 1
wednesday, 1, 1
succumbed, 1, 1
injuries, 2, 2
norfolk, 1, 1
landed, 1, 1
hospital, 8, 3
stories, 1, 1
stepfather, 1, 1
randy, 1, 1
prior, 2, 2
tragedy, 1, 1
virginia, 1, 1
advertised, 2, 2
newspaper, 1, 1
among, 3, 3
voices, 1, 1
dr, 5, 2
david, 5, 4
billmire, 2, 1
craniofacial, 1, 1
pediatric, 1, 1
plastic, 1, 1
surgery, 1, 1
cincinnati, 1, 1
children’s, 1, 1
hospital, 1, 1
medical, 1, 1
center, 1, 1
pitbull’s, 1, 1
opinion, 6, 4
unpopular, 1, 1
circles, 1, 1
folly, 1, 1
viciously, 1, 1
bleed, 1, 1
operating, 3, 2
torn, 1, 1
throat, 2, 2
bull’s, 1, 1
breed’s, 1, 1
knowingly, 1, 1
killers, 1, 1
instinct, 1, 1
agreeing, 1, 1
calmly, 1, 1
coexist, 1, 1
worry, 1, 1
voice, 1, 1
sara, 1, 1
enos, 1, 1
founder, 1, 1
bull, 1, 1
foundation, 1, 1
misunderstood, 2, 1
‘hunting, 1, 1
instincts’, 1, 1
instincts, 3, 1
turned, 2, 2
protective, 1, 1
harassing, 1, 1
owner, 3, 1
we’re, 1, 1
inflicted, 1, 1
accusing, 1, 1
toddler, 1, 1
instantly, 1, 1
they’re, 2, 1
punished, 1, 1
loved, 2, 1
memories, 1, 1
around, 1, 1
sister, 1, 1
friends’, 1, 1
aggressive, 3, 1
sweetest, 1, 1
i’ve, 1, 1
occasional, 2, 2
nibbles, 1, 1
fingers, 1, 1
sweet, 1, 1
adventuring, 1, 1
surprised, 1, 1
friend’s, 3, 2
i’m, 1, 1
caught, 3, 3
scar, 1, 1
embarrassing, 1, 1
safe, 1, 1
bite, 2, 1
treaspasses, 1, 1
puppies, 1, 1
relocated, 1, 1
dogs have, 1, 1
been around, 1, 1
around for, 2, 1
for almost, 1, 1
almost 32, 1, 1
32 100, 1, 1
100 years, 1, 1
years they, 2, 2
have always, 1, 1
global role, 1, 1
human society, 3, 2
the roles, 2, 1
of dogs, 3, 1
