word, tf, idf
soon be, 1, 1
more economical, 1, 1
economical new, 1, 1
new supplies, 1, 1
supplies of, 1, 1
of power, 1, 1
power will, 1, 1
be used, 4, 3
used in, 1, 1
industry for, 1, 1
example oil, 1, 1
oil provided, 1, 1
provided by, 1, 1
by vegetals, 1, 1
vegetals can, 1, 1
used with, 1, 1
with success, 1, 1
success like, 1, 1
like in, 1, 1
in brasil, 1, 1
brasil not, 1, 1
to talk, 2, 2
talk of, 1, 1
hydrogen energy, 1, 1
energy eventually, 1, 1
question of, 1, 1
global evolution, 1, 1
the cars, 4, 4
population worldwide, 1, 1
worldwide is, 1, 1
is open, 1, 1
open i, 1, 1
i personnally, 1, 1
personnally alledge, 1, 1
future but, 1, 1
be ore, 1, 1
ore respectful, 1, 1
respectful of, 1, 1
the emnvir, 1, 1
whose, 1, 1
inhabit, 1, 1
reasonable, 2, 2
home, 1, 1
loose, 1, 1
pesky, 1, 1
dispose, 1, 1
plate, 1, 1
worn, 1, 1
no-one, 2, 1
stance, 1, 1
else, 5, 5
active, 3, 2
manifests, 1, 1
gestures, 1, 1
mug, 1, 1
returning, 2, 2
shelf, 1, 1
shores, 1, 1
doorstep, 1, 1
tedious, 1, 1
dreaded, 1, 1
accumulated, 1, 1
observed, 1, 1
strategy, 1, 1
portion, 3, 2
instilled, 1, 1
taught, 1, 1
item, 1, 1
ignore, 2, 2
misplaced, 1, 1
additional, 1, 1
outright, 1, 1
obsessive, 1, 1
aside, 1, 1
flipping, 1, 1
magazines, 1, 1
arranging, 1, 1
chronological, 1, 1
avid, 1, 1
satisfying, 1, 1
row, 1, 1
freshly, 1, 1
washed, 1, 1
pearl, 2, 2
white, 2, 2
pile, 2, 1
learnt, 1, 1
that-, 1, 1
share—not, 1, 1
rests, 1, 1
whose responsibility, 1, 1
responsibility is, 1, 1
household i, 1, 1
am of, 1, 1
the opinion, 1, 1
opinion that, 1, 1
responsibility must, 1, 1
must not, 1, 1
not rest, 1, 1
rest on, 1, 1
the shoulders, 2, 1
shoulders of, 2, 1
of only, 1, 1
only some, 1, 1
some members, 1, 1
members of, 2, 2
the household, 1, 1
household is, 2, 1
a living, 1, 1
environment shared, 1, 1
who inhabit, 1, 1
inhabit and, 1, 1
only reasonable, 1, 1
reasonable to, 2, 2
expect each, 1, 1
each one, 1, 1
their share, 2, 2
share to, 1, 1
to keep, 6, 5
keep everything, 1, 1
everything as, 1, 1
as clean, 1, 1
tidy as, 1, 1
as possible, 4, 3
possible home, 1, 1
home has, 1, 1
been seen, 1, 1
as somewhere, 1, 1
somewhere to, 1, 1
relax to, 1, 1
to cut, 1, 1
cut loose, 1, 1
loose on, 1, 1
on those, 2, 2
those pesky, 1, 1
pesky restrictions, 1, 1
restrictions on, 1, 1
on where, 1, 1
where one, 1, 1
one was, 1, 1
to dispose, 1, 1
dispose of, 1, 1
a used, 1, 1
used plate, 1, 1
plate or, 1, 1
of worn, 1, 1
worn clothing, 1, 1
clothing this, 1, 1
pleasant idea, 1, 1
idea at, 1, 1
at first, 2, 1
first yet, 1, 1
yet it, 1, 1
not hard, 1, 1
see how, 1, 1
how it, 1, 1
it leads, 1, 1
leads quickly, 1, 1
quickly to, 1, 1
a horrendous, 1, 1
horrendous mess, 1, 1
mess that, 1, 1
that no-one, 2, 1
no-one is, 1, 1
is willing, 1, 1
of my, 1, 1
my stance, 1, 1
stance on, 1, 1
is instead, 1, 1
instead that, 1, 1
no-one in, 1, 1
should expect, 1, 1
expect anyone, 1, 1
anyone else, 2, 2
else to, 1, 1
the mess, 1, 1
mess they, 1, 1
made but, 1, 1
also that, 2, 1
be as, 2, 2
as active, 1, 1
active as, 1, 1
possible in, 1, 1
others tidy, 1, 1
up any, 1, 1
any spots, 1, 1
spots they, 1, 1
they may, 2, 2
have missed, 1, 1
missed this, 1, 1
this manifests, 1, 1
manifests as, 1, 1
as small, 1, 1
small gestures, 1, 1
gestures such, 1, 1
washing a, 1, 1
a mug, 1, 1
mug and, 1, 1
and returning, 1, 1
returning it, 1, 1
kitchen shelf, 1, 1
shelf or, 1, 1
or placing, 1, 1
placing a, 1, 1
pair of, 1, 1
of shores, 1, 1
shores properly, 1, 1
properly at, 1, 1
the doorstep, 1, 1
doorstep tedious, 1, 1
tedious at, 1, 1
first but, 1, 1
but once, 1, 1
once established, 1, 1
established as, 1, 1
a shared, 1, 1
shared habit, 1, 1
habit the, 1, 1
family will, 1, 1
longer have, 1, 1
the dreaded, 1, 1
dreaded accumulated, 1, 1
accumulated messiness, 1, 1
messiness i, 1, 1
have observed, 1, 1
observed first, 1, 1
first hand, 2, 2
hand an, 1, 1
an extraordinary, 1, 1
extraordinary example, 1, 1
example of, 3, 3
this strategy, 1, 1
strategy in, 1, 1
place no, 1, 1
no other, 1, 1
other than, 1, 1
than my, 2, 2
home the, 1, 1
the idea, 1, 1
shares their, 1, 1
their portion, 1, 1
portion of, 3, 2
responsibility in, 1, 1
in housework, 1, 1
housework has, 1, 1
been instilled, 1, 1
instilled in, 1, 1
family since, 1, 1
was taught, 1, 1
taught always, 1, 1
always to, 2, 2
to return, 1, 1
return an, 1, 1
an item, 1, 1
item after, 1, 1
after use, 1, 1
use and, 1, 1
never to, 1, 1
to ignore, 1, 1
ignore when, 1, 1
something is, 2, 2
is misplaced, 1, 1
misplaced my, 1, 1
my family, 1, 1
family has, 2, 2
the additional, 1, 1
additional benefit, 1, 1
benefit of, 1, 1
of several, 1, 1
several members, 1, 1
members being, 1, 1
being surprisingly, 1, 1
surprisingly efficient, 1, 1
efficient at, 1, 1
at or, 2, 2
or even, 3, 3
even outright, 1, 1
outright obsessive, 1, 1
obsessive with, 1, 1
with specific, 1, 1
specific task, 1, 1
task aside, 1, 1
aside from, 1, 1
from keeping, 1, 1
keeping his, 1, 1
his own, 3, 3
own desk, 1, 1
desk organized, 1, 1
organized my, 1, 1
father takes, 1, 1
takes pleasure, 1, 1
pleasure in, 2, 1
in spending, 1, 1
spending his, 1, 1
his leisure, 1, 1
time flipping, 1, 1
flipping through, 1, 1
years of, 1, 1
of magazines, 1, 1
magazines he, 1, 1
he collected, 1, 1
collected and, 1, 1
and arranging, 1, 1
arranging them, 1, 1
in chronological, 1, 1
chronological order, 1, 1
order my, 1, 1
an avid, 1, 1
avid fan, 1, 1
the art, 1, 1
art of, 1, 1
of vacuum, 1, 1
vacuum cleaning, 1, 1
cleaning as, 1, 1
no sight, 1, 1
sight more, 1, 1
more satisfying, 1, 1
satisfying than, 1, 1
a row, 1, 1
row of, 1, 1
of freshly, 1, 1
freshly washed, 1, 1
washed pearl, 1, 1
pearl white, 1, 1
white dishes, 1, 1
dishes i, 1, 1
take great, 1, 1
great pride, 1, 1
in how, 1, 1
how there, 1, 1
there never, 2, 1
never is, 2, 1
the discussion, 1, 1
discussion over, 1, 1
over who, 1, 1
who is, 6, 6
is finally, 1, 1
finally going, 1, 1
to sort, 1, 1
sort through, 1, 1
the pile, 1, 1
pile of, 1, 1
of miscellaneous, 1, 1
miscellaneous objects, 1, 1
objects because, 1, 1
because there, 1, 1
is such, 1, 1
a pile, 1, 1
pile for, 1, 1
for we, 1, 1
we we, 1, 1
we a, 1, 1
family have, 1, 1
have learnt, 1, 1
learnt that-, 1, 1
that- through, 1, 1
through respecting, 1, 1
respecting each, 1, 1
other taking, 1, 1
taking pleasure, 1, 1
doing our, 1, 1
parts and, 1, 1
being enthusiastic, 1, 1
enthusiastic in, 1, 1
helping with, 1, 1
we share—not, 1, 1
share—not only, 1, 1
only that, 1, 1
maintaining the, 1, 1
that rests, 1, 1
rests on, 1, 1
of each, 4, 2
member but, 1, 1
if done, 1, 1
done right, 1, 1
right much, 1, 1
a joy, 1, 1
joy than, 1, 1
than it, 3, 2
sex, 2, 2
cooperate, 1, 1
whom, 1, 1
fold, 1, 1
tidiness, 1, 1
grateful, 2, 2
viewed, 2, 2
family regardless, 1, 1
of age, 1, 1
and sex, 1, 1
sex should, 1, 1
environment tidy, 1, 1
tidy and, 1, 1
and comfortable, 1, 1
comfortable because, 1, 1
because families, 1, 1
families are, 1, 1
are supposed, 2, 2
support and, 1, 1
and cooperate, 1, 1
cooperate with, 1, 1
other without, 1, 1
without help, 1, 1
from any, 1, 1
the members, 2, 2
members the, 1, 1
person whom, 1, 1
whom the, 1, 1
chores now, 1, 1
now fall, 1, 1
fall on, 2, 2
on upon, 1, 1
upon will, 1, 1
tired or, 1, 1
or feeling, 1, 1
feeling fatigue, 1, 1
fatigue due, 1, 1
to lack, 1, 1
to rest, 1, 1
rest to, 1, 1
to keep, 1, 1
harmony it, 1, 1
important that, 1, 1
everyone has, 3, 3
a portion, 1, 1
of house, 1, 1
do within, 1, 1
within their, 1, 1
their ability, 2, 2
ability in, 1, 1
family everyone, 1, 1
does house, 1, 1
does most, 1, 1
laundry my, 1, 1
father vacuums, 1, 1
floor every, 1, 1
every other, 1, 1
other day, 1, 1
i fold, 1, 1
fold the, 1, 1
clothes and, 3, 2
and maintain, 1, 1
the tidiness, 1, 1
tidiness of, 1, 1
and bathroom, 1, 1
bathroom with, 1, 1
from every, 1, 1
member we, 1, 1
we share, 1, 1
a warm, 3, 3
and cozy, 1, 1
cozy living, 1, 1
living place, 1, 1
place which, 1, 1
place to, 5, 3
to sleep, 2, 2
sleep but, 1, 1
we gather, 1, 1
gather to, 1, 1
support each, 1, 1
other to, 1, 1
we give, 1, 1
give and, 1, 1
take and, 1, 1
same pace, 1, 1
pace with, 1, 1
other from, 1, 1
from my, 3, 3
feel grateful, 1, 1
grateful that, 1, 1
family all, 1, 1
own portion, 1, 1
housework in, 1, 1
feel supported, 1, 1
supported and, 1, 1
and viewed, 1, 1
viewed as, 1, 1
important individual, 1, 1
individual because, 1, 1
do put, 1, 1
put effort, 1, 1
effort in, 1, 1
in making, 1, 1
making this, 1, 1
this family, 1, 1
family happy, 1, 1
happy and, 2, 2
believe is, 1, 1
most meaningful, 1, 1
meaningful reason, 1, 1
contemporary, 1, 1
theory, 2, 2
stating, 1, 1
universities, 3, 1
attach, 1, 1
finance, 2, 2
invested, 1, 1
classes, 5, 3
triggered, 1, 1
heating, 1, 1
twice, 2, 2
assured, 1, 1
formation, 1, 1
solid, 1, 1
foundation, 2, 2
fostering, 1, 1
omnipotent, 1, 1
graduate, 1, 1
listing, 2, 2
arguments, 2, 2
undeniable, 3, 3
conducive, 1, 1
civilization, 1, 1
teamwork, 5, 4
improvement, 1, 1
student’s, 1, 1
establishment, 1, 1
correct, 3, 3
recall, 1, 1
matches, 1, 1
beginning, 2, 2
degrees, 1, 1
unwilling, 2, 2
participate, 1, 1
cooperating, 1, 1
aloof, 1, 1
unavoidable, 2, 2
addressed, 1, 1
exposed, 1, 1
offending, 1, 1
sophisticated, 4, 3
sports, 1, 1
lessons, 2, 1
theming, 1, 1
gained, 2, 2
graduating, 2, 1
intend, 1, 1
cite, 1, 1
mike, 2, 1
accustomed, 1, 1
graduates, 2, 1
accepted, 1, 1
colleague, 1, 1
attributes, 1, 1
participation, 1, 1
university’s, 1, 1
score, 3, 3
hunting, 1, 1
importantly, 1, 1
omnipotence, 1, 1
accounts, 1, 1
proportion, 2, 2
marks, 1, 1
guarantee, 1, 1
surges, 1, 1
omnipotence, 1, 1
matters, 1, 1
phd, 1, 1
jia, 1, 1
hui, 1, 1
southwest, 1, 1
reveals, 1, 1
plunge, 1, 1
based, 3, 3
wemay, 1, 1
safe, 3, 3
universities, 1, 1
in contemporary, 1, 1
contemporary society, 1, 1
society there, 1, 1
very popular, 1, 1
popular theory, 1, 1
theory stating, 1, 1
stating that, 1, 1
the universities, 2, 1
universities are, 1, 1
to attach, 1, 1
attach equal, 1, 1
equal importance, 3, 2
sports and, 5, 1
social activities, 9, 1
and put, 2, 2
put equal, 2, 1
equal finance, 1, 1
finance as, 1, 1
as that, 1, 1
have invested, 1, 1
invested in, 1, 1
in classes, 1, 1
classes and, 1, 1
and libraries, 1, 1
libraries this, 1, 1
this point, 1, 1
view has, 1, 1
has triggered, 1, 1
triggered public, 1, 1
public concerns, 1, 1
concerns and, 1, 1
debate over, 1, 1
over whether, 1, 1
it makes, 1, 1
makes sense, 1, 1
sense or, 1, 1
not has, 1, 1
been heating, 1, 1
heating up, 1, 1
up at, 1, 1
the sight, 2, 2
the view, 1, 1
view i, 1, 1
thought twice, 1, 1
twice about, 1, 1
and now, 1, 1
now i, 1, 1
may rest, 1, 1
rest assured, 1, 1
assured that, 1, 1
i vote, 1, 1
vote for, 1, 1
fullest extent, 1, 1
extent on, 1, 1
the important, 1, 1
important role, 2, 2
role sports, 1, 1
or social, 3, 1
activities play, 1, 1
play in, 2, 2
the formation, 1, 1
formation of, 1, 1
the mental, 1, 1
mental world, 2, 1
and view, 1, 1
of value, 2, 1
value of, 1, 1
the students, 5, 2
students the, 1, 1
the solid, 1, 1
solid foundation, 1, 1
foundation they, 1, 1
will lay, 1, 1
lay for, 1, 1
development students, 1, 1
students after, 1, 1
after they, 1, 1
they step, 1, 1
into society, 1, 1
society and, 1, 1
the need, 2, 2
need for, 2, 2
for fostering, 1, 1
fostering an, 1, 1
an omnipotent, 1, 1
omnipotent graduate, 1, 1
graduate followed, 1, 1
followed i, 1, 1
be listing, 1, 1
listing the, 1, 1
reasons in, 1, 1
in support, 1, 1
support of, 1, 1
my arguments, 1, 1
arguments to, 1, 1
is undeniable, 2, 2
undeniable that, 3, 3
that sports, 1, 1
are extremely, 1, 1
extremely conducive, 1, 1
conducive to, 1, 1
the civilization, 1, 1
civilization of, 1, 1
of teamwork, 3, 2
teamwork improvement, 1, 1
improvement of, 1, 1
a student’s, 1, 1
student’s mental, 1, 1
and establishment, 1, 1
establishment of, 1, 1
the correct, 1, 1
correct view, 1, 1
value having, 1, 1
having written, 1, 1
written down, 1, 1
down these, 1, 1
these i, 1, 1
can recall, 1, 1
recall my, 1, 1
mind a, 1, 1
good example, 1, 1
example that, 1, 1
that matches, 1, 1
matches my, 1, 1
my argument, 1, 1
argument very, 1, 1
very well, 2, 2
well when, 1, 1
college i, 1, 1
i used, 2, 2
stay focused, 1, 1
focused on, 2, 2
study at, 1, 1
the beginning, 1, 1
beginning and, 1, 1
was ignorant, 1, 1
ignorant of, 1, 1
of dealing, 2, 2
did my, 1, 1
avoid any, 1, 1
any sports, 1, 1
sports meeting, 1, 1
meeting or, 1, 1
activities that, 1, 1
could provide, 1, 1
provide me, 1, 1
to rub, 1, 1
rub my, 1, 1
my shoulders, 1, 1
shoulders with, 1, 1
others by, 1, 1
by degrees, 1, 1
degrees i, 1, 1
i became, 1, 1
more isolated, 1, 1
and unwilling, 1, 1
unwilling to, 1, 1
talk with, 1, 1
others then, 1, 1
realize i, 1, 1
had made, 1, 1
huge mistake, 1, 1
mistake and, 1, 1
would ruin, 1, 1
ruin myself, 1, 1
myself if, 1, 1
if that, 1, 1
that status, 1, 1
status continued, 1, 1
continued i, 1, 1
do sports, 1, 1
and participate, 1, 1
participate in, 1, 1
some social, 2, 1
activities held, 1, 1
my department, 1, 1
department during, 1, 1
i knew, 1, 1
knew a, 1, 1
a large, 1, 1
large number, 1, 1
friends learned, 1, 1
manage something, 1, 1
something by, 1, 1
by cooperating, 1, 1
cooperating with, 1, 1
realized the, 1, 1
teamwork thanks, 1, 1
not become, 1, 1
an aloof, 1, 1
aloof person, 1, 1
person secondly, 1, 1
secondly there, 1, 1
a university, 1, 1
university student, 1, 1
student a, 1, 1
a lack, 2, 2
of experience, 1, 1
experience especially, 2, 2
especially that, 1, 1
that related, 1, 1
to society, 1, 1
an unavoidable, 1, 1
unavoidable problem, 1, 1
problem to, 1, 1
be addressed, 1, 1
addressed that, 1, 1
that may, 1, 1
the student, 1, 1
student exposed, 1, 1
exposed to, 1, 1
possibility of, 1, 1
of offending, 1, 1
offending others, 1, 1
others due, 1, 1
to being, 1, 1
being not, 1, 1
not sophisticated, 1, 1
sophisticated sports, 1, 1
sports lessons, 1, 1
lessons or, 2, 1
or activities, 1, 1
activities theming, 1, 1
theming society, 1, 1
society may, 1, 1
solve that, 1, 1
that through, 1, 1
the activities, 3, 1
activities the, 1, 1
learn a, 1, 1
to deal, 3, 3
deal and, 1, 1
work with, 4, 4
others the, 1, 1
the experience, 1, 1
experience gained, 1, 1
gained from, 1, 1
job after, 1, 1
after graduating, 1, 1
graduating from, 1, 1
from university, 1, 1
university to, 1, 1
to illustrate, 1, 1
illustrate my, 1, 1
point i, 1, 1
i intend, 1, 1
intend to, 1, 1
to cite, 1, 1
cite mike, 1, 1
mike my, 1, 1
friend as, 1, 1
example mike, 1, 1
mike became, 1, 1
became accustomed, 1, 1
accustomed to, 1, 1
his new, 1, 1
new role, 1, 1
role as, 1, 1
staff after, 1, 1
after being, 1, 1
being employed, 1, 1
employed once, 1, 1
once graduating, 1, 1
graduating faster, 1, 1
faster than, 1, 1
than other, 1, 1
other graduates, 1, 1
graduates and, 1, 1
was accepted, 1, 1
accepted by, 1, 1
every colleague, 1, 1
colleague in, 1, 1
company when, 1, 1
when asked, 1, 1
reason he, 1, 1
he always, 2, 2
always attributes, 1, 1
attributes the, 1, 1
the participation, 1, 1
participation of, 1, 1
the university’s, 1, 1
university’s investment, 1, 1
investment into, 2, 1
activities in, 1, 1
addition a, 1, 1
a student, 2, 2
student should, 1, 1
should study, 1, 1
study well, 1, 1
and score, 1, 1
score high, 1, 1
in preparation, 1, 1
preparation for, 1, 1
for hunting, 1, 1
hunting for, 1, 1
an ideal, 2, 2
ideal job, 1, 1
job but, 1, 1
but more, 1, 1
more importantly, 1, 1
importantly omnipotence, 1, 1
omnipotence accounts, 1, 1
accounts for, 1, 1
more proportion, 1, 1
proportion in, 1, 1
that in, 1, 1
in other, 1, 1
other words, 1, 1
words high, 1, 1
high marks, 1, 1
marks do, 1, 1
not guarantee, 1, 1
guarantee a, 1, 1
good job, 2, 1
job with, 1, 1
with social, 1, 1
social ability, 1, 1
ability and, 1, 1
and sports, 1, 1
sports added, 1, 1
added the, 1, 1
possibility surges, 1, 1
surges up, 1, 1
up omnipotence, 1, 1
omnipotence matters, 1, 1
matters a, 1, 1
lot how, 1, 1
how to, 3, 2
achieve that, 1, 1
that university, 1, 1
university should, 1, 1
should support, 1, 1
the social, 1, 1
social activity, 1, 1
activity or, 1, 1
or sports, 1, 1
then encourage, 1, 1
encourage the, 1, 1
in for, 1, 1
instance a, 1, 1
a recent, 1, 1
recent survey, 1, 1
by phd, 1, 1
phd jia, 1, 1
jia hui, 1, 1
hui from, 1, 1
from southwest, 1, 1
southwest university, 1, 1
university of, 1, 1
china reveals, 1, 1
reveals that, 1, 1
the graduates, 1, 1
graduates of, 1, 1
universities which, 1, 1
which plunge, 1, 1
plunge investment, 1, 1
into social, 1, 1
activities find, 1, 1
job than, 1, 1
than those, 1, 1
those which, 1, 1
which do, 1, 1
not based, 1, 1
based on, 3, 3
what has, 2, 2
been discussed, 1, 1
discussed above, 1, 1
above wemay, 1, 1
wemay come, 1, 1
a safe, 1, 1
safe conclusion, 1, 1
that universities, 1, 1
universities should, 1, 1
equal financial, 1, 1
financial emphasis, 1, 1
on sports, 2, 1
activities to, 1, 1
the traditional, 2, 2
traditional lessons, 1, 1
or libraries, 1, 1
libraries although, 1, 1
although some, 2, 2
may take, 1, 1
take hold, 1, 1
hold of, 1, 1
a point, 1, 1
view that, 1, 1
that spending, 1, 1
activities does, 1, 1
make sense, 1, 1
sense i, 2, 2
still need, 1, 1
to stress, 2, 2
stress that, 2, 2
that so, 1, 1
many merits, 1, 1
merits are, 1, 1
are worth, 1, 1
worth any, 1, 1
any financial, 1, 1
financial support, 1, 1
support universities, 1, 1
universities it, 1, 1
is time, 1, 1
take actions, 1, 1
actions to, 1, 1
the university, 2, 2
university life, 1, 1
more colorful, 1, 1
selected, 1, 1
wether, 1, 1
assit, 1, 1
proactively, 1, 1
hesitation, 2, 2
english, 2, 1
doesnt, 4, 3
fortune, 1, 1
failing, 1, 1
youtube, 2, 2
facebook, 3, 2
welcome, 2, 2
celebrities, 1, 1
films, 2, 2
posts, 3, 3
diplomat, 1, 1
helping, 1, 1
haring, 1, 1
foods, 7, 4
features, 6, 5
motivate, 1, 1
|made, 1, 1
magnificient, 1, 1
been selected, 1, 1
selected as, 1, 1
best country, 1, 1
country to, 2, 2
world due, 1, 1
our great, 1, 1
great security, 1, 1
security beautiful, 1, 1
beautiful landscape, 1, 1
landscape kind, 1, 1
kind people, 2, 1
soon the, 1, 1
two things, 3, 3
things which, 3, 3
which im, 1, 1
im pride, 1, 1
pride to, 1, 1
a taiwanese, 2, 2
are kind, 2, 2
system taiwan, 1, 1
is famous, 2, 2
for enthusiastic, 1, 1
enthusiastic people, 1, 1
people wether, 1, 1
wether you, 1, 1
are foreigners, 1, 1
foreigners or, 2, 1
or people, 1, 1
this land, 1, 1
land taiwanese, 1, 1
will assit, 1, 1
assit you, 1, 1
you proactively, 1, 1
proactively without, 1, 1
a hesitation, 1, 1
hesitation although, 1, 1
some locals, 1, 1
locals english, 1, 1
english are, 1, 1
good they, 1, 1
their utmost, 1, 1
use poor, 1, 1
poor english, 1, 1
english or, 1, 1
or body, 1, 1
body language, 1, 1
language to, 1, 1
to communicate, 2, 2
with foreigners, 1, 1
foreigners their, 1, 1
their kind, 1, 1
kind is, 1, 1
most beautiful, 2, 2
beautiful thing, 1, 1
thing in, 1, 1
the other, 1, 1
other thing, 2, 2
thing i, 3, 3
in is, 3, 3
is our, 2, 2
our health, 1, 1
system we, 1, 1
doctor with, 1, 1
little money, 1, 1
money this, 1, 1
this system, 1, 1
system benefit, 1, 1
life tremendously, 1, 1
tremendously especially, 1, 1
especially for, 2, 2
who doesnt, 1, 1
doesnt have, 2, 2
enough money, 1, 1
doctor many, 1, 1
are longing, 1, 1
a health, 2, 1
system because, 1, 1
because going, 1, 1
doctor will, 1, 1
will cost, 1, 1
cost them, 1, 1
them a, 2, 2
a fortune, 1, 1
fortune however, 1, 1
however some, 1, 1
some developed, 1, 1
developed countries, 1, 1
countries want, 1, 1
to carry, 2, 2
carry out, 1, 1
system but, 1, 1
they end, 1, 1
up failing, 1, 1
failing because, 1, 1
of finance, 1, 1
finance by, 1, 1
by contrast, 1, 1
contrast tainan, 1, 1
tainan success, 1, 1
success and, 1, 1
become prosperous, 1, 1
prosperous thats, 1, 1
thats why, 1, 1
why im, 1, 1
im proud, 2, 2
system although, 1, 1
although taiwan, 1, 1
of treasure, 1, 1
treasure less, 1, 1
less people, 1, 1
people know, 2, 2
about us, 1, 1
can use, 1, 1
use social, 2, 1
media such, 1, 1
as youtube, 1, 1
youtube or, 1, 1
or facebook, 1, 1
facebook to, 1, 1
to welcome, 1, 1
welcome internet, 1, 1
internet celebrities, 1, 1
celebrities to, 1, 1
introduce taiwan, 1, 1
taiwan after, 1, 1
after watching, 1, 1
watching their, 1, 1
their films, 1, 1
films or, 1, 1
or reading, 1, 1
reading their, 1, 1
their posts, 1, 1
posts they, 1, 1
might find, 2, 2
find taiwan, 1, 1
taiwan interesting, 1, 1
interesting and, 1, 1
travel here, 1, 1
in person, 3, 3
person in, 1, 1
addition everyone, 1, 1
a diplomat, 1, 1
diplomat in, 1, 1
taiwan helping, 1, 1
helping foreigners, 1, 1
or haring, 1, 1
haring foreign, 1, 1
friends online, 1, 1
online give, 1, 1
the opportunities, 1, 1
share about, 2, 1
about our, 2, 2
our cultures, 1, 1
cultures foods, 1, 1
foods and, 1, 1
and features, 3, 2
features to, 2, 2
them thus, 1, 1
thus motivate, 1, 1
motivate them, 1, 1
taiwan to, 1, 1
up everyone, 1, 1
make friends, 1, 1
or use, 1, 1
media to, 1, 1
promote taiwan, 1, 1
taiwan with, 1, 1
with little, 1, 1
little effort, 1, 1
effort |made, 1, 1
