word, tf, idf
author described, 1, 1
described how, 1, 1
how spectacular, 1, 1
spectacular the, 1, 1
the view, 1, 1
view is, 1, 1
is we, 1, 1
we can´t, 1, 1
can´t feel, 1, 1
feel how, 1, 1
how it, 1, 1
is since, 1, 1
since we, 1, 1
we fail, 1, 1
fail to, 1, 1
to experience, 1, 1
experience it, 1, 1
it personally, 1, 1
personally at, 1, 1
at this, 1, 1
this moment, 1, 1
moment all, 1, 1
all we, 1, 1
do is, 1, 1
is go, 1, 1
go traveling, 2, 1
traveling only, 1, 1
only traveling, 1, 1
traveling can, 1, 1
can solve, 1, 1
solve our, 1, 1
our confusion, 1, 1
confusion and, 1, 1
and satisfy, 1, 1
satisfy our, 1, 1
our curious, 1, 1
curious heart, 1, 1
heart when, 1, 1
when we, 1, 1
we go, 1, 1
traveling we, 1, 1
can extend, 1, 1
extend our, 1, 1
our sight, 1, 1
sight know, 1, 1
know things, 1, 1
we never, 1, 1
never know, 1, 1
know and, 1, 1
and even, 2, 2
even learn, 1, 1
learn some, 1, 1
some lesson, 1, 1
lesson from, 1, 1
it i, 2, 2
i remember, 1, 1
remember that, 2, 2
one time, 1, 1
time i, 2, 2
took a, 1, 1
a trip, 2, 2
trip to, 1, 1
to mainland, 1, 1
mainland china, 1, 1
china with, 1, 1
my family, 2, 2
family we, 1, 1
we paid, 1, 1
paid a, 1, 1
a visit, 1, 1
visit to, 1, 1
to westlake, 1, 1
westlake the, 1, 1
the scenery, 1, 1
scenery i, 1, 1
i saw, 3, 2
saw really, 1, 1
really breathtaking, 1, 1
breathtaking i, 1, 1
i liked, 1, 1
liked the, 1, 1
the lake, 3, 1
lake when, 1, 1
a child, 4, 3
child but, 1, 1
but i, 2, 2
i didn´t, 1, 1
didn´t know, 2, 2
how big, 1, 1
big it, 1, 1
it was, 4, 3
was i, 1, 1
so excited, 2, 2
excited that, 2, 2
i ran, 1, 1
ran aroud, 1, 1
aroud the, 1, 1
lake the, 1, 1
the astonishing, 1, 1
astonishing view, 1, 1
view was, 1, 1
was not, 1, 1
book could, 1, 1
could give, 1, 1
give me, 1, 1
me suddenly, 1, 1
suddenly i, 1, 1
saw a, 2, 2
person throw, 1, 1
throw a, 1, 1
a gabage, 1, 1
gabage to, 1, 1
lake how, 1, 1
how could, 1, 1
could he, 1, 1
he do, 1, 1
that it, 2, 2
it actually, 1, 1
actually broke, 1, 1
broke the, 1, 1
the impression, 1, 1
impression i, 1, 1
used have, 1, 1
have on, 1, 1
the chinese, 1, 1
chinese people, 1, 1
people maybe, 1, 1
maybe it, 1, 1
a lesson, 1, 1
lesson for, 1, 1
ameliorate, 1, 1
been, 5, 3
magnitude, 2, 2
countermeasures, 1, 1
designed, 2, 2
response, 1, 1
replacing, 1, 1
driving, 5, 2
walking, 4, 2
biking, 1, 1
consuming, 1, 1
organic, 5, 2
food, 31, 6
reusing, 9, 1
wastes, 6, 1
taking, 3, 3
efficiency, 3, 1
regard, 2, 1
worthy, 1, 1
auspicious, 1, 1
environmental, 3, 1
relying, 1, 1
bicycling, 2, 1
long-distance, 1, 1
setting, 1, 1
shortage, 1, 1
deficient, 2, 2
supplement, 1, 1
recycling, 1, 1
plastic, 1, 1
labor, 1, 1
concept, 5, 5
boasts, 2, 1
declining, 1, 1
cut, 1, 1
generating, 1, 1
repeatedly, 1, 1
utilizing, 2, 2
re-generated, 1, 1
reusing, 1, 1
promoted, 1, 1
substitute, 1, 1
unavoidably, 1, 1
wasted, 3, 1
serious, 1, 1
evaluation, 1, 1
nutrient, 1, 1
abandoning, 1, 1
ingests, 1, 1
convert, 1, 1
flyers, 1, 1
trash, 1, 1
boxes, 1, 1
broken, 1, 1
toothbrush, 1, 1
receiving, 1, 1
prompt, 1, 1
fulfillment, 1, 1
heaping, 1, 1
stress, 1, 1
sample, 1, 1
designing, 1, 1
limiting, 4, 3
excepted, 1, 1
outcome, 2, 2
target, 2, 2
eliminating, 1, 1
transportation, 1, 1
encourages, 1, 1
ingestion, 1, 1
confines, 1, 1
growth, 1, 1
types, 6, 3
producers, 1, 1
departments, 1, 1
several, 1, 1
technologic, 1, 1
started, 3, 2
enormous, 1, 1
incomes, 2, 2
combines, 1, 1
protesting, 1, 1
animating, 1, 1
obvious, 1, 1
advantages, 2, 2
wastes-greater, 1, 1
development-this, 1, 1
ideal, 1, 1
strategy, 1, 1
improve, 1, 1
to ameliorate, 1, 1
ameliorate the, 1, 1
environment has, 1, 1
has been, 3, 3
been an, 2, 2
an issue, 2, 2
issue of, 2, 2
first magnitude, 2, 2
magnitude so, 2, 2
so that, 3, 3
that various, 1, 1
various countermeasures, 1, 1
countermeasures have, 1, 1
have been, 2, 2
been designed, 2, 2
designed in, 1, 1
in response, 1, 1
response including, 1, 1
including replacing, 1, 1
replacing driving, 1, 1
driving with, 1, 1
with walking, 1, 1
walking and, 2, 1
and biking, 1, 1
biking consuming, 1, 1
consuming only, 1, 1
only organic, 2, 1
organic food, 4, 1
food and, 5, 4
and reusing, 1, 1
reusing wastes, 5, 1
wastes taking, 1, 1
taking feasibility, 1, 1
feasibility efficiency, 2, 1
efficiency and, 2, 1
the regard, 1, 1
regard of, 1, 1
of economy, 1, 1
economy into, 1, 1
consideration i, 1, 1
i regard, 1, 1
regard that, 1, 1
that reusing, 1, 1
wastes outshines, 1, 1
alternatives and, 1, 1
and is, 1, 1
most worthy, 1, 1
worthy task, 1, 1
task to, 1, 1
implement it, 1, 1
an auspicious, 1, 1
auspicious beginning, 1, 1
beginning for, 1, 1
for environmental, 1, 1
environmental protection, 1, 1
protection relying, 1, 1
relying on, 1, 1
on reusing, 1, 1
wastes for, 1, 1
for greater, 1, 1
greater feasibility, 1, 1
feasibility while, 1, 1
while walking, 1, 1
and bicycling, 1, 1
bicycling rather, 1, 1
than driving, 1, 1
driving burden, 1, 1
burden the, 1, 1
who need, 1, 1
need long-distance, 1, 1
long-distance commuting, 1, 1
commuting due, 1, 1
to long, 1, 1
long travel, 1, 1
travel time, 1, 1
and setting, 1, 1
setting only, 1, 1
food available, 1, 1
available could, 1, 1
could result, 1, 1
in food, 1, 1
food shortage, 1, 1
shortage because, 1, 1
of deficient, 1, 1
deficient supplement, 1, 1
supplement reusing, 1, 1
wastes suggests, 1, 1
suggests more, 2, 2
more feasibility, 2, 2
feasibility recycling, 1, 1
recycling paper, 1, 1
paper and, 1, 1
and plastic, 1, 1
plastic to, 1, 1
give them, 1, 1
them a, 1, 1
a new, 2, 2
new life, 1, 1
life through, 1, 1
through modern, 1, 1
modern technique, 1, 1
technique machine, 1, 1
machine doesnt, 1, 1
doesnt spend, 1, 1
spend us, 1, 1
us any, 1, 1
any time, 1, 1
and labor, 1, 1
labor however, 1, 1
however this, 1, 1
this essential, 1, 1
essential concept, 1, 1
concept boasts, 1, 1
boasts declining, 1, 1
declining the, 1, 1
the number, 3, 2
of trees, 1, 1
trees cut, 1, 1
cut for, 1, 1
for generating, 1, 1
generating paper, 1, 1
paper by, 1, 1
by repeatedly, 1, 1
repeatedly utilizing, 1, 1
utilizing re-generated, 1, 1
re-generated paper, 1, 1
paper reusing, 1, 1
reusing wastes, 1, 1
wastes should, 1, 1
be promoted, 1, 1
promoted by, 1, 1
by people, 1, 1
nowadays for, 2, 2
reason efficiency, 1, 1
efficiency when, 1, 1
to walking, 1, 1
walking or, 1, 1
or bicycling, 1, 1
bicycling to, 1, 1
to substitute, 1, 1
substitute driving, 1, 1
driving numerous, 1, 1
numerous hours, 1, 1
hours is, 1, 1
is unavoidably, 1, 1
unavoidably wasted, 1, 1
wasted on, 1, 1
on commuting, 2, 1
commuting on, 1, 1
hand serious, 1, 1
serious evaluation, 1, 1
evaluation on, 1, 1
on nutrient, 1, 1
nutrient is, 1, 1
for abandoning, 1, 1
abandoning ingests, 1, 1
ingests not, 1, 1
not organic, 1, 1
food differently, 1, 1
differently people, 1, 1
people convert, 1, 1
convert flyers, 1, 1
flyers into, 1, 1
into trash, 1, 1
trash boxes, 1, 1
boxes polish, 1, 1
polish shoes, 1, 1
shoes by, 1, 1
by broken, 1, 1
broken toothbrush, 1, 1
toothbrush every, 1, 1
every day, 2, 2
day receiving, 1, 1
receiving prompt, 1, 1
prompt environmental, 1, 1
environmental fulfillment, 1, 1
fulfillment heaping, 1, 1
heaping less, 1, 1
less stress, 1, 1
stress on, 1, 1
on ecology, 1, 1
ecology through, 1, 1
through sample, 1, 1
sample reusing, 1, 1
reusing designing, 1, 1
designing an, 1, 1
an environmental, 1, 1
environmental preservation, 1, 1
preservation plan, 1, 1
plan without, 1, 1
without limiting, 1, 1
limiting economic, 1, 1
development is, 1, 1
an excepted, 1, 1
excepted outcome, 1, 1
outcome reusing, 1, 1
reusing wasted, 2, 1
wasted wonderfully, 1, 1
wonderfully approach, 1, 1
approach the, 1, 1
the target, 2, 2
target than, 1, 1
than other, 3, 2
other two, 1, 1
two since, 1, 1
since eliminating, 1, 1
eliminating driving, 1, 1
driving as, 2, 2
of transportation, 1, 1
transportation encourages, 1, 1
encourages people, 1, 1
people spending, 1, 1
commuting but, 1, 1
but no, 1, 1
no working, 1, 1
working and, 1, 1
and limiting, 1, 1
limiting the, 1, 1
the ingestion, 1, 1
ingestion in, 1, 1
in organic, 1, 1
food confines, 1, 1
confines the, 1, 1
the growth, 1, 1
growth of, 1, 1
of other, 1, 1
other types, 1, 1
types of, 6, 3
of food, 4, 4
food producers, 1, 1
producers conversely, 1, 1
conversely reusing, 1, 1
wastes boasts, 1, 1
boasts several, 1, 1
several related, 1, 1
related industries, 1, 1
industries and, 1, 1
and research, 1, 1
research departments, 1, 1
departments several, 1, 1
several technologic, 1, 1
technologic ideas, 1, 1
ideas started, 1, 1
started with, 1, 1
with improving, 1, 1
improving the, 1, 1
environment simultaneously, 1, 1
simultaneously create, 1, 1
create enormous, 1, 1
enormous incomes, 1, 1
incomes it, 1, 1
is reusing, 1, 1
wasted that, 1, 1
that combines, 1, 1
combines protesting, 1, 1
protesting the, 1, 1
ecology and, 1, 1
and animating, 1, 1
animating the, 1, 1
economic activities, 1, 1
activities given, 1, 1
given the, 1, 1
the more, 1, 1
more obvious, 1, 1
obvious advantages, 1, 1
advantages of, 1, 1
of reusing, 1, 1
reusing wastes-greater, 1, 1
wastes-greater feasibility, 1, 1
and economic, 1, 1
economic development-this, 1, 1
development-this practice, 1, 1
practice should, 1, 1
be regarded, 1, 1
the ideal, 1, 1
ideal strategy, 1, 1
strategy to, 1, 1
to improve, 1, 1
improve our, 1, 1
our environment, 1, 1
twenty, 1, 1
wont, 2, 1
ahead, 1, 1
whose, 1, 1
quantities, 1, 1
planet, 1, 1
endless, 1, 1
harder, 2, 1
expensive, 1, 1
extract, 1, 1
prices, 1, 1
associated, 1, 1
afford, 1, 1
unless, 1, 1
sources, 1, 1
efficient, 1, 1
turns, 1, 1
luxury, 1, 1
gasoline, 1, 1
contributes, 2, 2
pollute, 1, 1
troubles, 2, 2
stop, 4, 3
here, 2, 2
mankinds, 1, 1
survival, 1, 1
sensible, 1, 1
wise, 1, 1
preventing, 1, 1
dying, 1, 1
asthma, 1, 1
there are, 3, 3
many different, 1, 1
different reasons, 1, 1
reasons that, 1, 1
that make, 2, 2
me think, 1, 1
that in, 2, 2
the twenty, 1, 1
twenty years, 1, 1
years to, 1, 1
to come, 1, 1
come we, 1, 1
we wont, 2, 1
wont use, 1, 1
use cars, 1, 1
cars as, 1, 1
we do, 3, 1
do today, 1, 1
today on, 1, 1
on one, 1, 1
hand we, 1, 1
do have, 1, 1
to remember, 1, 1
that most, 2, 2
most cars, 1, 1
cars need, 1, 1
need gas, 1, 1
gas to, 1, 1
go ahead, 1, 1
ahead and, 1, 1
and gas, 1, 1
gas comes, 1, 1
comes from, 1, 1
from oil, 1, 1
oil whose, 1, 1
whose quantities, 1, 1
quantities on, 1, 1
our planet, 1, 1
planet is, 1, 1
is definitely, 1, 1
definitely not, 1, 1
not endless, 1, 1
endless as, 1, 1
as it, 1, 1
is getting, 1, 1
getting harder, 1, 1
harder and, 2, 1
and harder, 1, 1
so more, 1, 1
more and, 3, 3
more expensive, 1, 1
expensive to, 1, 1
to extract, 1, 1
extract oil, 1, 1
oil the, 1, 1
the prices, 1, 1
prices of, 1, 1
its associated, 1, 1
associated products, 1, 1
products will, 1, 1
will increase, 1, 1
increase so, 1, 1
much that, 1, 1
wont be, 1, 1
to afford, 1, 1
afford them, 1, 1
them in, 1, 1
a close, 1, 1
close future, 1, 1
future therefore, 1, 1
therefore unless, 1, 1
unless we, 1, 1
we find, 1, 1
find out, 1, 1
out other, 1, 1
other sources, 1, 1
sources of, 1, 1
of energy, 2, 2
energy as, 1, 1
as efficient, 1, 1
efficient as, 1, 1
as gas, 1, 1
gas we, 1, 1
should enjoy, 1, 1
enjoy driving, 1, 1
as long, 1, 1
long as, 1, 1
we still, 1, 1
still can, 1, 1
can fuel, 1, 1
fuel our, 1, 1
our cars, 2, 1
cars and, 1, 1
and before, 1, 1
before it, 1, 1
it turns, 1, 1
turns into, 1, 1
a luxury, 1, 1
luxury on, 1, 1
hand using, 1, 1
using gasoline, 1, 1
gasoline as, 1, 1
a fuel, 1, 1
fuel for, 1, 1
for our, 2, 1
cars contributes, 1, 1
contributes to, 2, 2
to pollute, 1, 1
pollute the, 1, 1
environment we, 1, 1
into troubles, 1, 1
troubles very, 1, 1
very soon, 2, 2
soon if, 1, 1
not stop, 1, 1
stop polluting, 1, 1
polluting so, 1, 1
much and, 1, 1
and each, 1, 1
each of, 1, 1
of us, 1, 1
us has, 1, 1
has to, 1, 1
take his, 1, 1
his responsabilities, 1, 1
responsabilities in, 1, 1
this major, 1, 1
major issue, 1, 1
issue as, 1, 1
a matter, 1, 1
matter of, 1, 1
of fact, 1, 1
fact we, 1, 1
we are, 5, 2
are talking, 1, 1
talking here, 1, 1
here of, 1, 1
the mankinds, 1, 1
mankinds survival, 1, 1
survival we, 1, 1
we need, 1, 1
more sensible, 1, 1
sensible at, 1, 1
at for, 1, 1
our children, 2, 1
children thus, 1, 1
thus i, 1, 1
hope we, 1, 1
we will, 1, 1
be wise, 1, 1
wise enough, 1, 1
enough to, 2, 2
reduce our, 1, 1
our pollution, 1, 1
pollution and, 1, 1
and preventing, 1, 1
preventing our, 1, 1
children dying, 1, 1
dying from, 1, 1
from asthma, 1, 1
asthma therefore, 1, 1
therefore the, 3, 3
the t, 1, 1
expenses, 7, 1
finding, 1, 1
roommate, 6, 1
buying, 2, 2
referring, 1, 1
cheap, 2, 2
relying, 1, 1
stands, 1, 1
decreasing, 1, 1
demand, 1, 1
desire, 4, 4
mobilephone, 1, 1
expectancy, 1, 1
relatively, 1, 1
necessities, 1, 1
grocery, 1, 1
looking, 2, 2
cheaper, 1, 1
cook, 1, 1
lower, 2, 1
avails, 1, 1
preparing, 1, 1
diet, 8, 2
price, 1, 1
comparison, 4, 3
restaurant, 2, 2
equally, 1, 1
tenant, 1, 1
saving, 2, 2
fire, 1, 1
resident, 1, 1
cooking, 2, 1
resulting, 3, 3
failing, 1, 1
payment, 1, 1
funds, 1, 1
contract, 1, 1
greatly, 1, 1
builds, 1, 1
reliability, 1, 1
sharing, 2, 2
cures, 1, 1
constant, 1, 1
stable, 1, 1
overrides, 1, 1
either, 1, 1
confining, 1, 1
budget, 2, 2
derive, 2, 2
interpersonal, 1, 1
relationship, 3, 2
spite, 1, 1
provides, 1, 1
sweet, 1, 1
sour, 1, 1
alone, 2, 2
confronting, 1, 1
trouble, 1, 1
discuss, 1, 1
ponder, 1, 1
alleviates, 1, 1
gives, 1, 1
mentally, 1, 1
the expenses, 3, 1
expenses on, 2, 1
on daily, 2, 2
life has, 1, 1
that numerous, 1, 1
numerous measures, 1, 1
measures have, 1, 1
designed despite, 1, 1
despite a, 1, 1
of methods, 1, 1
methods finding, 1, 1
finding a, 1, 1
a roommate, 4, 1
roommate to, 4, 1
share the, 5, 2
fund outshines, 1, 1
outshines reducing, 1, 1
reducing the, 1, 1
the frequency, 1, 1
frequency of, 1, 1
of buying, 1, 1
buying technology, 1, 1
technology products, 4, 1
and referring, 1, 1
referring to, 1, 1
to cheap, 1, 1
cheap food, 2, 2
food for, 1, 1
reasons relying, 1, 1
relying on, 1, 1
on an, 1, 1
an extra, 2, 1
extra roommate, 1, 1
the living, 2, 1
living space, 2, 1
space expenses, 2, 1
expenses stands, 1, 1
stands out, 1, 1
out in, 1, 1
of feasibility, 1, 1
feasibility although, 1, 1
although decreasing, 1, 1
decreasing the, 1, 1
the demand, 1, 1
demand on, 1, 1
on technology, 2, 1
products undoubtedly, 1, 1
undoubtedly save, 1, 1
save money, 1, 1
money we, 1, 1
we don, 1, 1
t desire, 1, 1
desire to, 1, 1
to change, 1, 1
change the, 2, 2
the technology, 2, 2
products at, 1, 1
high frequency, 1, 1
frequency mobilephone, 1, 1
mobilephone and, 1, 1
and television, 1, 1
television may, 1, 1
be indispensable, 1, 1
for modern, 1, 1
modern people, 3, 2
people nonetheless, 1, 1
long life, 1, 1
life expectancy, 1, 1
expectancy of, 1, 1
these products, 1, 1
products suggests, 1, 1
a relatively, 1, 1
relatively low, 1, 1
low purchasing, 1, 1
purchasing frequency, 1, 1
frequency than, 1, 1
other necessities, 1, 1
necessities such, 1, 1
as food, 1, 1
and grocery, 1, 1
grocery therefore, 1, 1
limited while, 1, 1
while looking, 1, 1
looking for, 2, 2
for cheaper, 1, 1
cheaper food, 1, 1
and cook, 1, 1
cook at, 1, 1
at home, 2, 1
home to, 1, 1
to lower, 1, 1
lower the, 1, 1
on food, 3, 2
food avails, 1, 1
avails when, 1, 1
when it, 1, 1
to preparing, 1, 1
preparing a, 1, 1
a diet, 1, 1
diet for, 1, 1
large group, 1, 1
group of, 4, 4
people because, 1, 1
the lower, 1, 1
lower price, 1, 1
price in, 1, 1
in comparison, 1, 1
comparison of, 1, 1
the restaurant, 1, 1
restaurant such, 1, 1
such diet, 1, 1
diet doesn, 1, 1
t equally, 1, 1
equally benefit, 1, 1
benefit an, 1, 1
an individual, 1, 1
individual tenant, 1, 1
tenant from, 1, 1
from saving, 1, 1
saving money, 2, 2
money it, 2, 2
expenses of, 1, 1
of utilization, 1, 1
utilization on, 1, 1
on fire, 1, 1
fire oil, 1, 1
water that, 1, 1
that burden, 1, 1
burden a, 1, 1
a resident, 1, 1
resident on, 1, 1
on cooking, 2, 1
cooking a, 1, 1
a meal, 1, 1
meal for, 1, 1
person resulting, 1, 1
resulting in, 3, 3
in failing, 1, 1
failing to, 1, 1
the payment, 1, 1
payment on, 1, 1
cooking at, 1, 1
home by, 1, 1
by comparison, 2, 2
comparison a, 1, 1
the funds, 1, 1
funds suggests, 1, 1
feasibility on, 1, 1
the presence, 1, 1
of contract, 1, 1
contract greatly, 1, 1
greatly builds, 1, 1
builds up, 1, 1
up the, 2, 2
the reliability, 1, 1
reliability of, 1, 1
of sharing, 1, 1
sharing living, 1, 1
expenses on, 1, 1
hand rather, 1, 1
other cures, 1, 1
cures this, 1, 1
this solution, 1, 1
solution suggests, 1, 1
a constant, 1, 1
constant way, 1, 1
reduce expenses, 1, 1
expenses and, 1, 1
a stable, 1, 1
stable way, 1, 1
to reach, 1, 1
target taking, 1, 1
taking the, 2, 2
the sociality, 1, 1
sociality into, 1, 1
consideration finding, 1, 1
new roommate, 1, 1
the outcome, 1, 1
outcome overrides, 1, 1
overrides alternatives, 1, 1
alternatives either, 1, 1
either confining, 1, 1
confining the, 1, 1
the budget, 2, 2
budget on, 2, 2
products or, 1, 1
or limiting, 1, 1
limiting money, 1, 1
money used, 1, 1
used on, 1, 1
food derive, 1, 1
derive little, 1, 1
no benefit, 1, 1
benefit on, 1, 1
the interpersonal, 1, 1
interpersonal relationship, 1, 1
relationship in, 1, 1
in spite, 1, 1
spite of, 1, 1
money a, 1, 1
roommate provides, 1, 1
provides an, 1, 1
extra advantage, 1, 1
advantage after, 1, 1
after a, 1, 1
routine we, 1, 1
can share, 1, 1
share sweet, 1, 1
sweet and, 1, 1
and sour, 1, 1
sour with, 1, 1
with each, 1, 1
other rather, 1, 1
than stay, 1, 1
stay alone, 1, 1
alone when, 1, 1
when confronting, 1, 1
confronting a, 1, 1
a trouble, 1, 1
trouble related, 1, 1
to living, 1, 1
living we, 1, 1
can discuss, 1, 1
discuss the, 1, 1
the solution, 2, 2
solution rather, 1, 1
than ponder, 1, 1
ponder on, 1, 1
it on, 1, 1
my own, 1, 1
own not, 1, 1
only can, 2, 2
can a, 1, 1
roommate alleviates, 1, 1
alleviates the, 1, 1
pressure of, 1, 1
living expenses, 1, 1
expenses but, 1, 1
also can, 1, 1
can it, 2, 2
it gives, 1, 1
gives a, 1, 1
a mentally, 1, 1
mentally support, 1, 1
submit, 1, 1
wse, 1, 1
pursuing, 1, 1
intern, 1, 1
enrich, 1, 1
fill, 1, 1
gap, 1, 1
practical, 4, 2
attracted, 1, 1
easy-coding, 1, 1
python, 2, 1
equipped, 1, 1
instructions, 1, 1
currently, 1, 1
weapon, 1, 1
assignments, 1, 1
projects, 1, 1
communication, 1, 1
handle, 1, 1
python, 1, 1
file, 2, 1
embedding, 1, 1
shell, 1, 1
script, 1, 1
facilitate, 1, 1
accompanying, 1, 1
qualify, 1, 1
engineer, 1, 1
motivation, 1, 1
absolutely, 1, 1
pursuit, 1, 1
website, 1, 1
prospect, 1, 1
trend, 2, 1
micro, 2, 1
campus, 2, 2
valuable, 1, 1
asset, 1, 1
letter, 1, 1
contacting, 1, 1
my pleasure, 1, 1
pleasure to, 1, 1
to submit, 1, 1
submit the, 1, 1
the application, 1, 1
application for, 1, 1
for wse, 1, 1
wse summer, 1, 1
summer internship, 1, 1
internship as, 1, 1
a junior, 1, 1
junior in, 1, 1
science pursuing, 1, 1
pursuing such, 1, 1
such intern, 1, 1
intern experience, 1, 1
experience can, 1, 1
really enrich, 1, 1
enrich my, 1, 1
knowledge meanwhile, 1, 1
meanwhile fill, 1, 1
fill up, 1, 1
the gap, 1, 1
gap between, 1, 1
between university, 1, 1
university education, 1, 1
education and, 1, 1
and practical, 1, 1
practical work, 1, 1
work implementation, 1, 1
implementation attracted, 1, 1
attracted by, 1, 1
the easy-coding, 1, 1
easy-coding method, 1, 1
method and, 1, 1
and trend, 1, 1
trend of, 1, 1
of python, 1, 1
python i, 1, 1
i equipped, 1, 1
equipped myself, 1, 1
myself with, 1, 1
ability of, 1, 1
of utilizing, 1, 1
utilizing essential, 1, 1
essential instructions, 1, 1
instructions and, 1, 1
and programming, 1, 1
programming currently, 1, 1
currently python, 1, 1
python has, 1, 1
been my, 1, 1
my main, 1, 1
main weapon, 1, 1
weapon on, 1, 1
on various, 1, 1
various assignments, 1, 1
assignments and, 1, 1
and projects, 1, 1
projects spanning, 1, 1
from network, 1, 1
network communication, 1, 1
communication digital, 1, 1
signal handle, 1, 1
handle algorithm, 1, 1
algorithm design, 1, 1
design and, 1, 1
and machine, 1, 1
learning for, 1, 1
for a, 1, 1
a project, 1, 1
with several, 1, 1
several python, 1, 1
python file, 1, 1
file embedding, 1, 1
embedding the, 1, 1
the file, 1, 1
file into, 1, 1
a shell, 1, 1
shell script, 1, 1
script to, 1, 1
to facilitate, 1, 1
facilitate the, 1, 1
execution is, 1, 1
an accompanying, 1, 1
accompanying technique, 1, 1
technique despite, 1, 1
despite merely, 1, 1
merely two, 1, 1
years of, 1, 1
of academic, 1, 1
academic programming, 1, 1
programming experience, 2, 1
experience which, 1, 1
